Time	 Velocity	 Time	 Velocity	 Time	 Velocity	 Time	 Velocity	 Time	 Velocity	 Time	 Velocity	
ns	 km/s	 ns	 km/s	 ns	 km/s	 ns	 km/s	 ns	 km/s	 ns	 km/s	
1_Ch1.txt	 1_Ch1.txt	 2_Ch1.txt	 2_Ch1.txt	 3_Ch1.txt	 3_Ch1.txt	 4_Ch1.txt	 4_Ch1.txt	 5_Ch1.txt	 5_Ch1.txt	 6_Ch1.txt	 6_Ch1.txt	
-228.78	0	-234.18	0	-228.06	0	-143.5	0	-229.06	0	-235.14	0
-228.7	0	-234.1	0	-227.98	0	-143.42	0	-228.98	0	-235.06	0
-228.62	0	-234.02	0	-227.9	0	-143.34	0	-228.9	0	-234.98	0
-228.54	0	-233.94	0	-227.82	0	-143.26	0	-228.82	0	-234.9	0
-228.46	0	-233.86	0	-227.74	0	-143.18	0	-228.74	0	-234.82	0
-228.38	0	-233.78	0	-227.66	0	-143.1	0	-228.66	0	-234.74	0
-228.3	0	-233.7	0	-227.58	0	-143.02	0	-228.58	0	-234.66	0
-228.22	0	-233.62	0	-227.5	0	-142.94	0	-228.5	0	-234.58	0
-228.14	0	-233.54	0	-227.42	0	-142.86	0	-228.42	0	-234.5	0
-228.06	0	-233.46	0	-227.34	0	-142.78	0	-228.34	0	-234.42	0
-227.98	0	-233.38	0	-227.26	0	-142.7	0	-228.26	0	-234.34	0
-227.9	0	-233.3	0	-227.18	0	-142.62	0	-228.18	0	-234.26	0
-227.82	0	-233.22	0	-227.1	0	-142.54	0	-228.1	0	-234.18	0
-227.74	0	-233.14	0	-227.02	0	-142.46	0	-228.02	0	-234.1	0
-227.66	0	-233.06	0	-226.94	0	-142.38	0	-227.94	0	-234.02	0
-227.58	0	-232.98	0	-226.86	0	-142.3	0	-227.86	0	-233.94	0
-227.5	0	-232.9	0	-226.78	0	-142.22	0	-227.78	0	-233.86	0
-227.42	0	-232.82	0	-226.7	0	-142.14	0	-227.7	0	-233.78	0
-227.34	0	-232.74	0	-226.62	0	-142.06	0	-227.62	0	-233.7	0
-227.26	0	-232.66	0	-226.54	0	-141.98	0	-227.54	0	-233.62	0
-227.18	0	-232.58	0	-226.46	0	-141.9	0	-227.46	0	-233.54	0
-227.1	0	-232.5	0	-226.38	0	-141.82	0	-227.38	0	-233.46	0
-227.02	0	-232.42	0	-226.3	0	-141.74	0	-227.3	0	-233.38	0
-226.94	0	-232.34	0	-226.22	0	-141.66	0	-227.22	0	-233.3	0
-226.86	0	-232.26	0	-226.14	0	-141.58	0	-227.14	0	-233.22	0
-226.78	0	-232.18	0	-226.06	0	-141.5	0	-227.06	0	-233.14	0
-226.7	0	-232.1	0	-225.98	0	-141.42	0	-226.98	0	-233.06	0
-226.62	0	-232.02	0	-225.9	0	-141.34	0	-226.9	0	-232.98	0
-226.54	0	-231.94	0	-225.82	0	-141.26	0	-226.82	0	-232.9	0
-226.46	0	-231.86	0	-225.74	0	-141.18	0	-226.74	0	-232.82	0
-226.38	0	-231.78	0	-225.66	0	-141.1	0	-226.66	0	-232.74	0
-226.3	0	-231.7	0	-225.58	0	-141.02	0	-226.58	0	-232.66	0
-226.22	0	-231.62	0	-225.5	0	-140.94	0	-226.5	0	-232.58	0
-226.14	0	-231.54	0	-225.42	0	-140.86	0	-226.42	0	-232.5	0
-226.06	0	-231.46	0	-225.34	0	-140.78	0	-226.34	0	-232.42	0
-225.98	0	-231.38	0	-225.26	0	-140.7	0	-226.26	0	-232.34	0
-225.9	0	-231.3	0	-225.18	0	-140.62	0	-226.18	0	-232.26	0
-225.82	0	-231.22	0	-225.1	0	-140.54	0	-226.1	0	-232.18	0
-225.74	0	-231.14	0	-225.02	0	-140.46	0	-226.02	0	-232.1	0
-225.66	0	-231.06	0	-224.94	0	-140.38	0	-225.94	0	-232.02	0
-225.58	0	-230.98	0	-224.86	0	-140.3	0	-225.86	0	-231.94	0
-225.5	0	-230.9	0	-224.78	0	-140.22	0	-225.78	0	-231.86	0
-225.42	0	-230.82	0	-224.7	0	-140.14	0	-225.7	0	-231.78	0
-225.34	0	-230.74	0	-224.62	0	-140.06	0	-225.62	0	-231.7	0
-225.26	0	-230.66	0	-224.54	0	-139.98	0	-225.54	0	-231.62	0
-225.18	0	-230.58	0	-224.46	0	-139.9	0	-225.46	0	-231.54	0
-225.1	0	-230.5	0	-224.38	0	-139.82	0	-225.38	0	-231.46	0
-225.02	0	-230.42	0	-224.3	0	-139.74	0	-225.3	0	-231.38	0
-224.94	0	-230.34	0	-224.22	0	-139.66	0	-225.22	0	-231.3	0
-224.86	0	-230.26	0	-224.14	0	-139.58	0	-225.14	0	-231.22	0
-224.78	0	-230.18	0	-224.06	0	-139.5	0	-225.06	0	-231.14	0
-224.7	0	-230.1	0	-223.98	0	-139.42	0	-224.98	0	-231.06	0
-224.62	0	-230.02	0	-223.9	0	-139.34	0	-224.9	0	-230.98	0
-224.54	0	-229.94	0	-223.82	0	-139.26	0	-224.82	0	-230.9	0
-224.46	0	-229.86	0	-223.74	0	-139.18	0	-224.74	0	-230.82	0
-224.38	0	-229.78	0	-223.66	0	-139.1	0	-224.66	0	-230.74	0
-224.3	0	-229.7	0	-223.58	0	-139.02	0	-224.58	0	-230.66	0
-224.22	0	-229.62	0	-223.5	0	-138.94	0	-224.5	0	-230.58	0
-224.14	0	-229.54	0	-223.42	0	-138.86	0	-224.42	0	-230.5	0
-224.06	0	-229.46	0	-223.34	0	-138.78	0	-224.34	0	-230.42	0
-223.98	0	-229.38	0	-223.26	0	-138.7	0	-224.26	0	-230.34	0
-223.9	0	-229.3	0	-223.18	0	-138.62	0	-224.18	0	-230.26	0
-223.82	0	-229.22	0	-223.1	0	-138.54	0	-224.1	0	-230.18	0
-223.74	0	-229.14	0	-223.02	0	-138.46	0	-224.02	0	-230.1	0
-223.66	0	-229.06	0	-222.94	0	-138.38	0	-223.94	0	-230.02	0
-223.58	0	-228.98	0	-222.86	0	-138.3	0	-223.86	0	-229.94	0
-223.5	0	-228.9	0	-222.78	0	-138.22	0	-223.78	0	-229.86	0
-223.42	0	-228.82	0	-222.7	0	-138.14	0	-223.7	0	-229.78	0
-223.34	0	-228.74	0	-222.62	0	-138.06	0	-223.62	0	-229.7	0
-223.26	0	-228.66	0	-222.54	0	-137.98	0	-223.54	0	-229.62	0
-223.18	0	-228.58	0	-222.46	0	-137.9	0	-223.46	0	-229.54	0
-223.1	0	-228.5	0	-222.38	0	-137.82	0	-223.38	0	-229.46	0
-223.02	0	-228.42	0	-222.3	0	-137.74	0	-223.3	0	-229.38	0
-222.94	0	-228.34	0	-222.22	0	-137.66	0	-223.22	0	-229.3	0
-222.86	0	-228.26	0	-222.14	0	-137.58	0	-223.14	0	-229.22	0
-222.78	0	-228.18	0	-222.06	0	-137.5	0	-223.06	0	-229.14	0
-222.7	0	-228.1	0	-221.98	0	-137.42	0	-222.98	0	-229.06	0
-222.62	0	-228.02	0	-221.9	0	-137.34	0	-222.9	0	-228.98	0
-222.54	0	-227.94	0	-221.82	0	-137.26	0	-222.82	0	-228.9	0
-222.46	0	-227.86	0	-221.74	0	-137.18	0	-222.74	0	-228.82	0
-222.38	0	-227.78	0	-221.66	0	-137.1	0	-222.66	0	-228.74	0
-222.3	0	-227.7	0	-221.58	0	-137.02	0	-222.58	0	-228.66	0
-222.22	0	-227.62	0	-221.5	0	-136.94	0	-222.5	0	-228.58	0
-222.14	0	-227.54	0	-221.42	0	-136.86	0	-222.42	0	-228.5	0
-222.06	0	-227.46	0	-221.34	0	-136.78	0	-222.34	0	-228.42	0
-221.98	0	-227.38	0	-221.26	0	-136.7	0	-222.26	0	-228.34	0
-221.9	0	-227.3	0	-221.18	0	-136.62	0	-222.18	0	-228.26	0
-221.82	0	-227.22	0	-221.1	0	-136.54	0	-222.1	0	-228.18	0
-221.74	0	-227.14	0	-221.02	0	-136.46	0	-222.02	0	-228.1	0
-221.66	0	-227.06	0	-220.94	0	-136.38	0	-221.94	0	-228.02	0
-221.58	0	-226.98	0	-220.86	0	-136.3	0	-221.86	0	-227.94	0
-221.5	0	-226.9	0	-220.78	0	-136.22	0	-221.78	0	-227.86	0
-221.42	0	-226.82	0	-220.7	0	-136.14	0	-221.7	0	-227.78	0
-221.34	0	-226.74	0	-220.62	0	-136.06	0	-221.62	0	-227.7	0
-221.26	0	-226.66	0	-220.54	0	-135.98	0	-221.54	0	-227.62	0
-221.18	0	-226.58	0	-220.46	0	-135.9	0	-221.46	0	-227.54	0
-221.1	0	-226.5	0	-220.38	0	-135.82	0	-221.38	0	-227.46	0
-221.02	0	-226.42	0	-220.3	0	-135.74	0	-221.3	0	-227.38	0
-220.94	0	-226.34	0	-220.22	0	-135.66	0	-221.22	0	-227.3	0
-220.86	0	-226.26	0	-220.14	0	-135.58	0	-221.14	0	-227.22	0
-220.78	0	-226.18	0	-220.06	0	-135.5	0	-221.06	0	-227.14	0
-220.7	0	-226.1	0	-219.98	0	-135.42	0	-220.98	0	-227.06	0
-220.62	0	-226.02	0	-219.9	0	-135.34	0	-220.9	0	-226.98	0
-220.54	0	-225.94	0	-219.82	0	-135.26	0	-220.82	0	-226.9	0
-220.46	0	-225.86	0	-219.74	0	-135.18	0	-220.74	0	-226.82	0
-220.38	0	-225.78	0	-219.66	0	-135.1	0	-220.66	0	-226.74	0
-220.3	0	-225.7	0	-219.58	0	-135.02	0	-220.58	0	-226.66	0
-220.22	0	-225.62	0	-219.5	0	-134.94	0	-220.5	0	-226.58	0
-220.14	0	-225.54	0	-219.42	0	-134.86	0	-220.42	0	-226.5	0
-220.06	0	-225.46	0	-219.34	0	-134.78	0	-220.34	0	-226.42	0
-219.98	0	-225.38	0	-219.26	0	-134.7	0	-220.26	0	-226.34	0
-219.9	0	-225.3	0	-219.18	0	-134.62	0	-220.18	0	-226.26	0
-219.82	0	-225.22	0	-219.1	0	-134.54	0	-220.1	0	-226.18	0
-219.74	0	-225.14	0	-219.02	0	-134.46	0	-220.02	0	-226.1	0
-219.66	0	-225.06	0	-218.94	0	-134.38	0	-219.94	0	-226.02	0
-219.58	0	-224.98	0	-218.86	0	-134.3	0	-219.86	0	-225.94	0
-219.5	0	-224.9	0	-218.78	0	-134.22	0	-219.78	0	-225.86	0
-219.42	0	-224.82	0	-218.7	0	-134.14	0	-219.7	0	-225.78	0
-219.34	0	-224.74	0	-218.62	0	-134.06	0	-219.62	0	-225.7	0
-219.26	0	-224.66	0	-218.54	0	-133.98	0	-219.54	0	-225.62	0
-219.18	0	-224.58	0	-218.46	0	-133.9	0	-219.46	0	-225.54	0
-219.1	0	-224.5	0	-218.38	0	-133.82	0	-219.38	0	-225.46	0
-219.02	0	-224.42	0	-218.3	0	-133.74	0	-219.3	0	-225.38	0
-218.94	0	-224.34	0	-218.22	0	-133.66	0	-219.22	0	-225.3	0
-218.86	0	-224.26	0	-218.14	0	-133.58	0	-219.14	0	-225.22	0
-218.78	0	-224.18	0	-218.06	0	-133.5	0	-219.06	0	-225.14	0
-218.7	0	-224.1	0	-217.98	0	-133.42	0	-218.98	0	-225.06	0
-218.62	0	-224.02	0	-217.9	0	-133.34	0	-218.9	0	-224.98	0
-218.54	0	-223.94	0	-217.82	0	-133.26	0	-218.82	0	-224.9	0
-218.46	0	-223.86	0	-217.74	0	-133.18	0	-218.74	0	-224.82	0
-218.38	0	-223.78	0	-217.66	0	-133.1	0	-218.66	0	-224.74	0
-218.3	0	-223.7	0	-217.58	0	-133.02	0	-218.58	0	-224.66	0
-218.22	0	-223.62	0	-217.5	0	-132.94	0	-218.5	0	-224.58	0
-218.14	0	-223.54	0	-217.42	0	-132.86	0	-218.42	0	-224.5	0
-218.06	0	-223.46	0	-217.34	0	-132.78	0	-218.34	0	-224.42	0
-217.98	0	-223.38	0	-217.26	0	-132.7	0	-218.26	0	-224.34	0
-217.9	0	-223.3	0	-217.18	0	-132.62	0	-218.18	0	-224.26	0
-217.82	0	-223.22	0	-217.1	0	-132.54	0	-218.1	0	-224.18	0
-217.74	0	-223.14	0	-217.02	0	-132.46	0	-218.02	0	-224.1	0
-217.66	0	-223.06	0	-216.94	0	-132.38	0	-217.94	0	-224.02	0
-217.58	0	-222.98	0	-216.86	0	-132.3	0	-217.86	0	-223.94	0
-217.5	0	-222.9	0	-216.78	0	-132.22	0	-217.78	0	-223.86	0
-217.42	0	-222.82	0	-216.7	0	-132.14	0	-217.7	0	-223.78	0
-217.34	0	-222.74	0	-216.62	0	-132.06	0	-217.62	0	-223.7	0
-217.26	0	-222.66	0	-216.54	0	-131.98	0	-217.54	0	-223.62	0
-217.18	0	-222.58	0	-216.46	0	-131.9	0	-217.46	0	-223.54	0
-217.1	0	-222.5	0	-216.38	0	-131.82	0	-217.38	0	-223.46	0
-217.02	0	-222.42	0	-216.3	0	-131.74	0	-217.3	0	-223.38	0
-216.94	0	-222.34	0	-216.22	0	-131.66	0	-217.22	0	-223.3	0
-216.86	0	-222.26	0	-216.14	0	-131.58	0	-217.14	0	-223.22	0
-216.78	0	-222.18	0	-216.06	0	-131.5	0	-217.06	0	-223.14	0
-216.7	0	-222.1	0	-215.98	0	-131.42	0	-216.98	0	-223.06	0
-216.62	0	-222.02	0	-215.9	0	-131.34	0	-216.9	0	-222.98	0
-216.54	0	-221.94	0	-215.82	0	-131.26	0	-216.82	0	-222.9	0
-216.46	0	-221.86	0	-215.74	0	-131.18	0	-216.74	0	-222.82	0
-216.38	0	-221.78	0	-215.66	0	-131.1	0	-216.66	0	-222.74	0
-216.3	0	-221.7	0	-215.58	0	-131.02	0	-216.58	0	-222.66	0
-216.22	0	-221.62	0	-215.5	0	-130.94	0	-216.5	0	-222.58	0
-216.14	0	-221.54	0	-215.42	0	-130.86	0	-216.42	0	-222.5	0
-216.06	0	-221.46	0	-215.34	0	-130.78	0	-216.34	0	-222.42	0
-215.98	0	-221.38	0	-215.26	0	-130.7	0	-216.26	0	-222.34	0
-215.9	0	-221.3	0	-215.18	0	-130.62	0	-216.18	0	-222.26	0
-215.82	0	-221.22	0	-215.1	0	-130.54	0	-216.1	0	-222.18	0
-215.74	0	-221.14	0	-215.02	0	-130.46	0	-216.02	0	-222.1	0
-215.66	0	-221.06	0	-214.94	0	-130.38	0	-215.94	0	-222.02	0
-215.58	0	-220.98	0	-214.86	0	-130.3	0	-215.86	0	-221.94	0
-215.5	0	-220.9	0	-214.78	0	-130.22	0	-215.78	0	-221.86	0
-215.42	0	-220.82	0	-214.7	0	-130.14	0	-215.7	0	-221.78	0
-215.34	0	-220.74	0	-214.62	0	-130.06	0	-215.62	0	-221.7	0
-215.26	0	-220.66	0	-214.54	0	-129.98	0	-215.54	0	-221.62	0
-215.18	0	-220.58	0	-214.46	0	-129.9	0	-215.46	0	-221.54	0
-215.1	0	-220.5	0	-214.38	0	-129.82	0	-215.38	0	-221.46	0
-215.02	0	-220.42	0	-214.3	0	-129.74	0	-215.3	0	-221.38	0
-214.94	0	-220.34	0	-214.22	0	-129.66	0	-215.22	0	-221.3	0
-214.86	0	-220.26	0	-214.14	0	-129.58	0	-215.14	0	-221.22	0
-214.78	0	-220.18	0	-214.06	0	-129.5	0	-215.06	0	-221.14	0
-214.7	0	-220.1	0	-213.98	0	-129.42	0	-214.98	0	-221.06	0
-214.62	0	-220.02	0	-213.9	0	-129.34	0	-214.9	0	-220.98	0
-214.54	0	-219.94	0	-213.82	0	-129.26	0	-214.82	0	-220.9	0
-214.46	0	-219.86	0	-213.74	0	-129.18	0	-214.74	0	-220.82	0
-214.38	0	-219.78	0	-213.66	0	-129.1	0	-214.66	0	-220.74	0
-214.3	0	-219.7	0	-213.58	0	-129.02	0	-214.58	0	-220.66	0
-214.22	0	-219.62	0	-213.5	0	-128.94	0	-214.5	0	-220.58	0
-214.14	0	-219.54	0	-213.42	0	-128.86	0	-214.42	0	-220.5	0
-214.06	0	-219.46	0	-213.34	0	-128.78	0	-214.34	0	-220.42	0
-213.98	0	-219.38	0	-213.26	0	-128.7	0	-214.26	0	-220.34	0
-213.9	0	-219.3	0	-213.18	0	-128.62	0	-214.18	0	-220.26	0
-213.82	0	-219.22	0	-213.1	0	-128.54	0	-214.1	0	-220.18	0
-213.74	0	-219.14	0	-213.02	0	-128.46	0	-214.02	0	-220.1	0
-213.66	0	-219.06	0	-212.94	0	-128.38	0	-213.94	0	-220.02	0
-213.58	0	-218.98	0	-212.86	0	-128.3	0	-213.86	0	-219.94	0
-213.5	0	-218.9	0	-212.78	0	-128.22	0	-213.78	0	-219.86	0
-213.42	0	-218.82	0	-212.7	0	-128.14	0	-213.7	0	-219.78	0
-213.34	0	-218.74	0	-212.62	0	-128.06	0	-213.62	0	-219.7	0
-213.26	0	-218.66	0	-212.54	0	-127.98	0	-213.54	0	-219.62	0
-213.18	0	-218.58	0	-212.46	0	-127.9	0	-213.46	0	-219.54	0
-213.1	0	-218.5	0	-212.38	0	-127.82	0	-213.38	0	-219.46	0
-213.02	0	-218.42	0	-212.3	0	-127.74	0	-213.3	0	-219.38	0
-212.94	0	-218.34	0	-212.22	0	-127.66	0	-213.22	0	-219.3	0
-212.86	0	-218.26	0	-212.14	0	-127.58	0	-213.14	0	-219.22	0
-212.78	0	-218.18	0	-212.06	0	-127.5	0	-213.06	0	-219.14	0
-212.7	0	-218.1	0	-211.98	0	-127.42	0	-212.98	0	-219.06	0
-212.62	0	-218.02	0	-211.9	0	-127.34	0	-212.9	0	-218.98	0
-212.54	0	-217.94	0	-211.82	0	-127.26	0	-212.82	0	-218.9	0
-212.46	0	-217.86	0	-211.74	0	-127.18	0	-212.74	0	-218.82	0
-212.38	0	-217.78	0	-211.66	0	-127.1	0	-212.66	0	-218.74	0
-212.3	0	-217.7	0	-211.58	0	-127.02	0	-212.58	0	-218.66	0
-212.22	0	-217.62	0	-211.5	0	-126.94	0	-212.5	0	-218.58	0
-212.14	0	-217.54	0	-211.42	0	-126.86	0	-212.42	0	-218.5	0
-212.06	0	-217.46	0	-211.34	0	-126.78	0	-212.34	0	-218.42	0
-211.98	0	-217.38	0	-211.26	0	-126.7	0	-212.26	0	-218.34	0
-211.9	0	-217.3	0	-211.18	0	-126.62	0	-212.18	0	-218.26	0
-211.82	0	-217.22	0	-211.1	0	-126.54	0	-212.1	0	-218.18	0
-211.74	0	-217.14	0	-211.02	0	-126.46	0	-212.02	0	-218.1	0
-211.66	0	-217.06	0	-210.94	0	-126.38	0	-211.94	0	-218.02	0
-211.58	0	-216.98	0	-210.86	0	-126.3	0	-211.86	0	-217.94	0
-211.5	0	-216.9	0	-210.78	0	-126.22	0	-211.78	0	-217.86	0
-211.42	0	-216.82	0	-210.7	0	-126.14	0	-211.7	0	-217.78	0
-211.34	0	-216.74	0	-210.62	0	-126.06	0	-211.62	0	-217.7	0
-211.26	0	-216.66	0	-210.54	0	-125.98	0	-211.54	0	-217.62	0
-211.18	0	-216.58	0	-210.46	0	-125.9	0	-211.46	0	-217.54	0
-211.1	0	-216.5	0	-210.38	0	-125.82	0	-211.38	0	-217.46	0
-211.02	0	-216.42	0	-210.3	0	-125.74	0	-211.3	0	-217.38	0
-210.94	0	-216.34	0	-210.22	0	-125.66	0	-211.22	0	-217.3	0
-210.86	0	-216.26	0	-210.14	0	-125.58	0	-211.14	0	-217.22	0
-210.78	0	-216.18	0	-210.06	0	-125.5	0	-211.06	0	-217.14	0
-210.7	0	-216.1	0	-209.98	0	-125.42	0	-210.98	0	-217.06	0
-210.62	0	-216.02	0	-209.9	0	-125.34	0	-210.9	0	-216.98	0
-210.54	0	-215.94	0	-209.82	0	-125.26	0	-210.82	0	-216.9	0
-210.46	0	-215.86	0	-209.74	0	-125.18	0	-210.74	0	-216.82	0
-210.38	0	-215.78	0	-209.66	0	-125.1	0	-210.66	0	-216.74	0
-210.3	0	-215.7	0	-209.58	0	-125.02	0	-210.58	0	-216.66	0
-210.22	0	-215.62	0	-209.5	0	-124.94	0	-210.5	0	-216.58	0
-210.14	0	-215.54	0	-209.42	0	-124.86	0	-210.42	0	-216.5	0
-210.06	0	-215.46	0	-209.34	0	-124.78	0	-210.34	0	-216.42	0
-209.98	0	-215.38	0	-209.26	0	-124.7	0	-210.26	0	-216.34	0
-209.9	0	-215.3	0	-209.18	0	-124.62	0	-210.18	0	-216.26	0
-209.82	0	-215.22	0	-209.1	0	-124.54	0	-210.1	0	-216.18	0
-209.74	0	-215.14	0	-209.02	0	-124.46	0	-210.02	0	-216.1	0
-209.66	0	-215.06	0	-208.94	0	-124.38	0	-209.94	0	-216.02	0
-209.58	0	-214.98	0	-208.86	0	-124.3	0	-209.86	0	-215.94	0
-209.5	0	-214.9	0	-208.78	0	-124.22	0	-209.78	0	-215.86	0
-209.42	0	-214.82	0	-208.7	0	-124.14	0	-209.7	0	-215.78	0
-209.34	0	-214.74	0	-208.62	0	-124.06	0	-209.62	0	-215.7	0
-209.26	0	-214.66	0	-208.54	0	-123.98	0	-209.54	0	-215.62	0
-209.18	0	-214.58	0	-208.46	0	-123.9	0	-209.46	0	-215.54	0
-209.1	0	-214.5	0	-208.38	0	-123.82	0	-209.38	0	-215.46	0
-209.02	0	-214.42	0	-208.3	0	-123.74	0	-209.3	0	-215.38	0
-208.94	0	-214.34	0	-208.22	0	-123.66	0	-209.22	0	-215.3	0
-208.86	0	-214.26	0	-208.14	0	-123.58	0	-209.14	0	-215.22	0
-208.78	0	-214.18	0	-208.06	0	-123.5	0	-209.06	0	-215.14	0
-208.7	0	-214.1	0	-207.98	0	-123.42	0	-208.98	0	-215.06	0
-208.62	0	-214.02	0	-207.9	0	-123.34	0	-208.9	0	-214.98	0
-208.54	0	-213.94	0	-207.82	0	-123.26	0	-208.82	0	-214.9	0
-208.46	0	-213.86	0	-207.74	0	-123.18	0	-208.74	0	-214.82	0
-208.38	0	-213.78	0	-207.66	0	-123.1	0	-208.66	0	-214.74	0
-208.3	0	-213.7	0	-207.58	0	-123.02	0	-208.58	0	-214.66	0
-208.22	0	-213.62	0	-207.5	0	-122.94	0	-208.5	0	-214.58	0
-208.14	0	-213.54	0	-207.42	0	-122.86	0	-208.42	0	-214.5	0
-208.06	0	-213.46	0	-207.34	0	-122.78	0	-208.34	0	-214.42	0
-207.98	0	-213.38	0	-207.26	0	-122.7	0	-208.26	0	-214.34	0
-207.9	0	-213.3	0	-207.18	0	-122.62	0	-208.18	0	-214.26	0
-207.82	0	-213.22	0	-207.1	0	-122.54	0	-208.1	0	-214.18	0
-207.74	0	-213.14	0	-207.02	0	-122.46	0	-208.02	0	-214.1	0
-207.66	0	-213.06	0	-206.94	0	-122.38	0	-207.94	0	-214.02	0
-207.58	0	-212.98	0	-206.86	0	-122.3	0	-207.86	0	-213.94	0
-207.5	0	-212.9	0	-206.78	0	-122.22	0	-207.78	0	-213.86	0
-207.42	0	-212.82	0	-206.7	0	-122.14	0	-207.7	0	-213.78	0
-207.34	0	-212.74	0	-206.62	0	-122.06	0	-207.62	0	-213.7	0
-207.26	0	-212.66	0	-206.54	0	-121.98	0	-207.54	0	-213.62	0
-207.18	0	-212.58	0	-206.46	0	-121.9	0	-207.46	0	-213.54	0
-207.1	0	-212.5	0	-206.38	0	-121.82	0	-207.38	0	-213.46	0
-207.02	0	-212.42	0	-206.3	0	-121.74	0	-207.3	0	-213.38	0
-206.94	0	-212.34	0	-206.22	0	-121.66	0	-207.22	0	-213.3	0
-206.86	0	-212.26	0	-206.14	0	-121.58	0	-207.14	0	-213.22	0
-206.78	0	-212.18	0	-206.06	0	-121.5	0	-207.06	0	-213.14	0
-206.7	0	-212.1	0	-205.98	0	-121.42	0	-206.98	0	-213.06	0
-206.62	0	-212.02	0	-205.9	0	-121.34	0	-206.9	0	-212.98	0
-206.54	0	-211.94	0	-205.82	0	-121.26	0	-206.82	0	-212.9	0
-206.46	0	-211.86	0	-205.74	0	-121.18	0	-206.74	0	-212.82	0
-206.38	0	-211.78	0	-205.66	0	-121.1	0	-206.66	0	-212.74	0
-206.3	0	-211.7	0	-205.58	0	-121.02	0	-206.58	0	-212.66	0
-206.22	0	-211.62	0	-205.5	0	-120.94	0	-206.5	0	-212.58	0
-206.14	0	-211.54	0	-205.42	0	-120.86	0	-206.42	0	-212.5	0
-206.06	0	-211.46	0	-205.34	0	-120.78	0	-206.34	0	-212.42	0
-205.98	0	-211.38	0	-205.26	0	-120.7	0	-206.26	0	-212.34	0
-205.9	0	-211.3	0	-205.18	0	-120.62	0	-206.18	0	-212.26	0
-205.82	0	-211.22	0	-205.1	0	-120.54	0	-206.1	0	-212.18	0
-205.74	0	-211.14	0	-205.02	0	-120.46	0	-206.02	0	-212.1	0
-205.66	0	-211.06	0	-204.94	0	-120.38	0	-205.94	0	-212.02	0
-205.58	0	-210.98	0	-204.86	0	-120.3	0	-205.86	0	-211.94	0
-205.5	0	-210.9	0	-204.78	0	-120.22	0	-205.78	0	-211.86	0
-205.42	0	-210.82	0	-204.7	0	-120.14	0	-205.7	0	-211.78	0
-205.34	0	-210.74	0	-204.62	0	-120.06	0	-205.62	0	-211.7	0
-205.26	0	-210.66	0	-204.54	0	-119.98	0	-205.54	0	-211.62	0
-205.18	0	-210.58	0	-204.46	0	-119.9	0	-205.46	0	-211.54	0
-205.1	0	-210.5	0	-204.38	0	-119.82	0	-205.38	0	-211.46	0
-205.02	0	-210.42	0	-204.3	0	-119.74	0	-205.3	0	-211.38	0
-204.94	0	-210.34	0	-204.22	0	-119.66	0	-205.22	0	-211.3	0
-204.86	0	-210.26	0	-204.14	0	-119.58	0	-205.14	0	-211.22	0
-204.78	0	-210.18	0	-204.06	0	-119.5	0	-205.06	0	-211.14	0
-204.7	0	-210.1	0	-203.98	0	-119.42	0	-204.98	0	-211.06	0
-204.62	0	-210.02	0	-203.9	0	-119.34	0	-204.9	0	-210.98	0
-204.54	0	-209.94	0	-203.82	0	-119.26	0	-204.82	0	-210.9	0
-204.46	0	-209.86	0	-203.74	0	-119.18	0	-204.74	0	-210.82	0
-204.38	0	-209.78	0	-203.66	0	-119.1	0	-204.66	0	-210.74	0
-204.3	0	-209.7	0	-203.58	0	-119.02	0	-204.58	0	-210.66	0
-204.22	0	-209.62	0	-203.5	0	-118.94	0	-204.5	0	-210.58	0
-204.14	0	-209.54	0	-203.42	0	-118.86	0	-204.42	0	-210.5	0
-204.06	0	-209.46	0	-203.34	0	-118.78	0	-204.34	0	-210.42	0
-203.98	0	-209.38	0	-203.26	0	-118.7	0	-204.26	0	-210.34	0
-203.9	0	-209.3	0	-203.18	0	-118.62	0	-204.18	0	-210.26	0
-203.82	0	-209.22	0	-203.1	0	-118.54	0	-204.1	0	-210.18	0
-203.74	0	-209.14	0	-203.02	0	-118.46	0	-204.02	0	-210.1	0
-203.66	0	-209.06	0	-202.94	0	-118.38	0	-203.94	0	-210.02	0
-203.58	0	-208.98	0	-202.86	0	-118.3	0	-203.86	0	-209.94	0
-203.5	0	-208.9	0	-202.78	0	-118.22	0	-203.78	0	-209.86	0
-203.42	0	-208.82	0	-202.7	0	-118.14	0	-203.7	0	-209.78	0
-203.34	0	-208.74	0	-202.62	0	-118.06	0	-203.62	0	-209.7	0
-203.26	0	-208.66	0	-202.54	0	-117.98	0	-203.54	0	-209.62	0
-203.18	0	-208.58	0	-202.46	0	-117.9	0	-203.46	0	-209.54	0
-203.1	0	-208.5	0	-202.38	0	-117.82	0	-203.38	0	-209.46	0
-203.02	0	-208.42	0	-202.3	0	-117.74	0	-203.3	0	-209.38	0
-202.94	0	-208.34	0	-202.22	0	-117.66	0	-203.22	0	-209.3	0
-202.86	0	-208.26	0	-202.14	0	-117.58	0	-203.14	0	-209.22	0
-202.78	0	-208.18	0	-202.06	0	-117.5	0	-203.06	0	-209.14	0
-202.7	0	-208.1	0	-201.98	0	-117.42	0	-202.98	0	-209.06	0
